Timestamp,L_1,L_2,A_1,A_2,B_1,B_2,C_1,C_2,A_3,A_4,B_3,B_4,C_3,C_4,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,A_5,B_5,C_5
825,87.31966592387919,29.84963340849508,74.79990854853088,89.09067068795326,66.46576828209672,89.06229508450622,66.58310183954583,89.01631824624846,48.62371093096314,72.77873878744418,36.44149968254361,75.27333895333336,39.12565300749162,66.10942247834579,-97.97445362754839,92.23860963453102,-9.653261455151267,-80.6241316699861,84.94010268164594,-20.180249790792182,91.1320324837492,-17.982903302089994,99.99999999999997,100.0,93.84614893097987
826,87.31966592387919,27.73704486406976,74.93711412667082,88.98577327998058,66.42513713816572,89.14098360103972,66.44759129527836,88.85903401517382,45.49119951016908,75.40493787695294,37.49191986223627,72.872543768181,42.15012373062784,64.7959183544615,-97.97445362754839,91.16650679077658,-16.647944280625723,-80.6241316699861,88.77638333593247,-15.339255840805947,91.35980561080505,-31.6916320136055,99.99999999999997,100.0,93.84614893097987
827,86.13515567014436,32.409593633423114,74.86088879993142,88.97266111741087,66.43868086020603,89.04918032100704,66.55599973513273,89.00321121804453,44.29712335099909,75.37348639409097,36.19909503994833,70.73170733149442,41.62771513807212,64.90447242104808,-97.97445362754839,91.18160684163139,0.037444754086038756,-80.6241316699861,80.09127211150214,-27.276940915051064,89.71983903629364,-11.050113707110938,99.99999999999997,100.0,93.84614893097987
828,86.13515567014436,27.326954145065557,74.83039867423113,88.9988854640333,66.49285570398737,89.06229508450622,66.50179550410454,89.08185334431914,47.78630689306331,76.01824185717427,37.08791210692608,77.91880113691491,39.20813856406795,64.4159791569795,-97.97445362754839,89.74710302476056,-12.514041793211689,-80.6241316699861,81.36052481963792,-24.17664479035245,90.25130967438356,-27.19002430766936,99.99999999999997,100.0,93.84614893097987
829,86.13515567014436,29.327699764275167,74.89137892563167,89.06444634133084,66.41159341612538,89.04918032100704,66.58310183954583,88.88524805010718,45.04148250426809,74.41421607662275,36.68390432513887,71.4504167020149,39.579323624971664,64.871906197515,-97.97445362754839,89.64140274299659,-7.706133447587035,-80.6241316699861,80.74726183935137,-27.106991127202804,89.62872976556817,-16.02227277127963,99.99999999999997,100.0,93.84614893097987
830,86.13515567014436,29.98633030125643,74.78466347319198,89.09067068795326,66.41159341612538,89.07540984800539,66.66440815278511,89.02942525297786,47.97239668773244,72.52712689878325,37.52424047948384,76.6037158950885,39.675556763048704,64.93703864458116,-97.97445362754839,90.48700499710823,1.2057215488086683,-80.6241316699861,88.49115801377475,-18.434401970782794,89.97798191196499,-12.351972392932183,99.99999999999997,100.0,93.84614893097987
831,86.13515567014436,31.800671051893232,74.78466347319198,89.05133415727815,66.41159341612538,89.02295081549588,66.52889760851764,88.88524805010718,49.275025199601316,76.9460606917805,36.506140917038735,74.89104673070688,38.89194389673921,67.98740772713766,-97.97445362754839,91.64970807177183,-8.05062532358319,-80.6241316699861,87.25042783551818,-28.641689208340033,90.06906080555278,-24.42945650898109,99.99999999999997,100.0,93.84614893097987
832,86.13515567014436,30.433702002119233,74.81515359889227,88.98577327998058,66.49285570398737,88.99672130998471,66.59665288065136,88.87214104337775,49.43010003272681,74.76018241386964,37.120232724173675,73.53008641414809,40.59664557950951,66.14198870187887,-97.97445362754839,89.76220307561535,-10.566913810187259,-80.6241316699861,86.56588704832028,-19.428350723419776,89.93242730148116,-20.46114030639744,99.99999999999997,100.0,93.84614893097987
833,86.13515567014436,31.241456446174794,74.89137892563167,89.07755850390058,66.39804971627504,89.10163935351659,66.46114235858593,88.88524805010718,47.64673955341334,79.08476175828093,38.67162251091919,75.08983867945756,40.59664557950951,64.19887102380632,-97.97445362754839,89.85280330652448,1.160787842923824,-80.6241316699861,86.75128350421794,-28.791039022363897,89.96279705009668,-9.277703714453935,99.99999999999997,100.0,93.84614893097987
834,86.13515567014436,30.57039891524066,74.84564372459252,88.9988854640333,66.38450599423473,89.07540984800539,66.44759129527836,88.85903401517382,45.909901529119,76.77307752315707,41.49967679809032,73.8817952619709,40.59664557950951,64.92618323080832,-97.97445362754839,90.27560443358034,-6.762525280447889,-80.6241316699861,82.01654305359095,-21.85914768870019,89.78057853352469,-18.484824720033316,99.99999999999997,100.0,93.84614893097987
835,86.13515567014436,29.37740774008661,74.8761338502928,88.97266111741087,66.45222456005638,89.06229508450622,66.61020394395891,88.9507831481778,43.165077140323774,75.16905174260555,37.362637366768936,72.85725209330613,40.59664557950951,64.8501953877548,-97.97445362754839,91.81580850747521,-2.553733250506042,-80.6241316699861,89.60353679589208,-16.971803797187174,90.08427604455876,-14.563563632714207,99.99999999999997,100.0,93.84614893097987
836,86.13515567014436,28.457810370815352,74.78466347319198,89.02510981065572,66.43868086020603,89.07540984800539,66.42048919086525,89.01631824624846,47.212530040987886,71.03318132113122,39.25339367432949,74.89104673070688,40.294198516205526,69.01867128856814,-97.97445362754839,90.33600458751972,-6.567812489507389,-80.6241316699861,89.34683400361355,-23.29084589565279,90.29686430974628,-24.49219667979942,99.99999999999997,100.0,93.84614893097987
837,86.13515567014436,28.432956382909623,74.93711412667082,89.05133415727815,66.33033115045339,89.02295081549588,66.63730604837201,88.92456911324447,42.916957422567435,71.34769617551609,35.681965111033165,72.35262634641117,38.61699201896066,66.17455492541193,-97.97445362754839,89.29410182073501,-14.43121396413295,-80.6241316699861,88.3913291475147,-20.61799923667005,89.87168777937121,-23.880479950074843,99.99999999999997,100.0,93.84614893097987
838,86.13515567014436,28.594507263576702,74.7541733474917,89.07755850390058,66.37096229438438,89.07540984800539,66.59665288065136,88.9507831481778,43.769868953942805,73.10897939614262,36.716224968863514,72.78079364377007,39.53808083542147,67.31437255342898,-97.97445362754839,91.36277712076485,-4.111435627109657,-80.6241316699861,80.54763263630075,-27.642590457606193,89.64391465231539,-15.69288683593588,99.99999999999997,100.0,93.84614893097987
839,86.13515567014436,28.91760904527095,74.89137892563167,89.11689503457572,66.38450599423473,89.06229508450622,66.52889760851764,88.91146208504051,46.51469334273803,76.06541909434978,38.687782806304426,75.02867192985028,39.45559525632106,66.3156751977461,-97.97445362754839,91.01550640592801,-9.653261455151267,-80.6241316699861,89.6890758560602,-21.354448320720948,89.81094828214019,-22.108069957417825,99.99999999999997,100.0,93.84614893097987
840,86.13515567014436,28.358394439552512,74.7541733474917,89.05133415727815,66.43868086020603,89.11475409552855,66.488244462999,88.89835507831111,45.84787160603179,74.85453688822065,36.958629611458775,71.2210413784606,40.115479776504,65.71862786709092,-97.97445362754839,89.85280330652448,-9.233880036627298,-80.6241316699861,80.26240729077738,-28.564439305232884,89.97798191196499,-23.206023049531936,99.99999999999997,100.0,93.84614893097987
841,86.13515567014436,27.289673163206956,74.92186905133195,88.97266111741087,66.38450599423473,89.00983607348388,66.47469339969146,88.92456911324447,47.91036673923773,74.20978142513732,37.96056885204156,73.4689196394869,40.115479776504,65.17585756972902,-97.97445362754839,88.87127051099436,-4.905264733732963,-80.6241316699861,87.86366228633524,-19.196601015785873,89.75020878490916,-19.865108606528253,99.99999999999997,100.0,93.84614893097987
842,86.13515567014436,30.048465271020746,74.92186905133195,88.94643677078844,66.41159341612538,89.11475409552855,66.51534656741211,88.78039191037374,42.7618826148494,73.06180215896708,40.303813827545085,72.32204297160752,38.946934290314175,66.5436387269066,-97.97445362754839,90.41150479231398,-7.21186251107504,-80.6241316699861,81.26069595337783,-30.789236523831583,90.25130967438356,-28.758528732317657,99.99999999999997,100.0,93.84614893097987
843,86.13515567014436,31.440288308700474,74.86088879993142,88.9988854640333,66.49285570398737,89.04918032100704,66.65085711167958,88.9901042113151,51.554625114427495,75.65654976561387,36.27989656982871,75.56388102649495,41.07781138251502,67.0321319909752,-97.97445362754839,91.52887755646823,-11.720212686588383,-80.6241316699861,86.46605818206022,-18.372602045934507,89.99316679871221,-18.202493925652476,99.99999999999997,100.0,93.84614893097987
844,86.13515567014436,29.638374552016543,74.8761338502928,88.98577327998058,66.47931198194703,89.04918032100704,66.56955077623826,89.01631824624846,42.56028532670473,75.5464695627144,38.57466063269942,75.19688050379725,38.61699201896066,63.85149803207189,-97.97445362754839,90.4417048692837,-2.568711144287718,-80.6241316699861,82.81517398367136,-31.350585821937358,89.99316679871221,-18.21817895550788,99.99999999999997,100.0,93.84614893097987
845,86.13515567014436,31.055051577601986,74.78466347319198,89.15623156525086,66.42513713816572,89.08852459001739,66.47469339969146,88.89835507831111,46.002946413749825,74.22550715368578,35.43956044196082,77.36830034034139,38.08083584490426,64.36170212368619,-97.97445362754839,89.24880171765038,-13.053246460148344,-80.6241316699861,85.31089559344129,-18.73825158933341,89.68946928767811,-24.68041721795275,99.99999999999997,100.0,93.84614893097987
846,86.13515567014436,27.339381139018414,74.7694184228306,89.13000721862844,66.43868086020603,89.02295081549588,66.56955077623826,88.88524805010718,45.84787160603179,73.83236357926341,39.318034908824615,74.90633840558175,40.70662634413539,66.86930090888082,-97.97445362754839,91.0004063550732,-1.9995506652478952,-80.6241316699861,83.00057043956902,-32.26213468265185,89.85650291750291,-18.814210655377053,99.99999999999997,100.0,93.84614893097987
847,86.13515567014436,26.75531254539426,74.7389282721528,89.103782850523,66.34387487249373,89.04918032100704,66.51534656741211,89.05563930938578,48.639218424438695,73.54930020774052,38.235294111884386,76.03792339858626,39.74429473812437,65.88145896697078,-97.97445362754839,91.36277712076485,-0.9810529555809211,-80.6241316699861,81.1323445572386,-22.729496600078342,89.99316679871221,-15.47329621237337,99.99999999999997,100.0,93.84614893097987
848,86.13515567014436,30.147881202283585,74.70843814645255,89.011997626603,66.31678745060307,89.04918032100704,66.488244462999,88.91146208504051,48.3755912132068,74.76018241386964,38.6231415718093,73.54537808902296,39.070662636440716,64.98046026410158,-97.97445362754839,90.6229053558419,-17.232082677987023,-80.6241316699861,81.78836279119166,-31.97373504320387,90.41834332908725,-30.860324686016796,99.99999999999997,100.0,93.84614893097987
849,86.13515567014436,31.142040514911955,74.8761338502928,89.06444634133084,66.34387487249373,89.16721312803813,66.55599973513273,89.01631824624846,44.111033581737445,78.990407309695,39.41499678704436,71.80212554983771,42.466318397956584,65.52323056146348,-97.97445362754839,89.71690294779084,-4.845353109526627,-80.6241316699861,80.14831717126053,-28.312089620399487,89.71983903629364,-15.34781584503834,99.99999999999997,100.0,93.84614893097987
850,86.13515567014436,29.116440907796616,74.70843814645255,89.07755850390058,66.35741857234407,89.02295081549588,66.54244867182518,88.93767611997387,46.8868729066688,78.0311369664617,35.8597285191333,73.30071106553987,39.85427550275023,65.25184541278252,-97.97445362754839,90.54740515104764,0.8762075911340048,-80.6241316699861,88.24871647475304,-25.670142923840892,89.75020878490916,-13.277390002446737,99.99999999999997,100.0,93.84614893097987
851,86.13515567014436,28.159562577026847,74.8761338502928,89.02510981065572,66.46576828209672,89.07540984800539,66.50179550410454,89.00321121804453,47.352097380637844,72.77873878744418,38.02521008653669,73.62183653855902,40.23920814515462,65.80547112391729,-97.97445362754839,91.0004063550732,-4.351082148474816,-80.6241316699861,81.08956075073696,-26.313892118931804,89.78057853352469,-21.51203825754864,99.99999999999997,100.0,93.84614893097987
852,86.13515567014436,29.489250644942246,74.90662400097057,89.07755850390058,66.51994312587803,89.12786885902776,66.488244462999,88.96389017638177,45.64627431788712,75.184777471154,38.994828709871896,77.0777582421259,40.48666483740773,65.75119409062397,-97.97445362754839,90.92490615027894,-8.425073011682514,-80.6241316699861,88.83342839569089,-24.763744055316835,90.26649456113078,-24.351031282609,99.99999999999997,100.0,93.84614893097987
853,86.13515567014436,31.179321496770555,74.83039867423113,88.98577327998058,66.39804971627504,89.08852459001739,66.54244867182518,88.75417787544038,49.60068233392042,76.37993394873467,39.80284422049222,77.29184189080533,39.48309046437058,67.19496309085507,-97.97445362754839,89.18840153897106,-9.15899049409947,-80.6241316699861,83.49971477086929,-30.62443672986131,90.12983067992148,-18.484824720033316,99.99999999999997,100.0,93.84614893097987
854,86.13515567014436,28.954890027129537,74.83039867423113,88.90710024011327,66.45222456005638,89.02295081549588,66.51534656741211,89.06874631611518,48.60820346289506,73.20333387049362,37.24951519316393,73.56066978895174,41.88891943434997,65.87060355319791,-97.97445362754839,90.33600458751972,-12.124616186790874,-80.6241316699861,86.86534511763095,-26.591991771467583,90.22093992576806,-20.14743940090908,99.99999999999997,100.0,93.84614893097987
855,86.13515567014436,30.470982983977834,74.8761338502928,88.94643677078844,66.38450599423473,89.00983607348388,66.62375498506444,88.97699718311117,46.03396137529343,71.74083974993849,37.831286356574225,73.20896094112894,37.75089359607482,63.840642636084524,-97.97445362754839,91.37790735430447,-0.9810529555809211,-80.6241316699861,82.07358813671503,-22.477146911869845,89.67428440093092,-19.770998350300772,99.99999999999997,100.0,93.84614893097987
856,86.13515567014436,30.71952280195488,74.8761338502928,89.03822199470841,66.43868086020603,89.10163935351659,66.52889760851764,89.00321121804453,46.34411104154445,73.25051108190405,39.43115708242962,75.16629712899362,40.019246638426964,66.13113330589151,-97.97445362754839,90.77390576543037,-3.2876507083831967,-80.6241316699861,89.07586993471263,-21.483198159232863,90.26649456113078,-21.982589590082796,99.99999999999997,100.0,93.84614893097987
857,86.13515567014436,31.079905565507715,74.81515359889227,89.02510981065572,66.47931198194703,89.10163935351659,66.52889760851764,88.92456911324447,45.07249746581169,74.00534674788685,38.83322559715701,73.10191911678922,40.10173219500332,65.57750759475674,-97.97445362754839,89.52060243511774,-10.147532391663276,-80.6241316699861,83.34284084485078,-20.0566499410956,89.85650291750291,-23.519723929321927,99.99999999999997,100.0,93.84614893097987
